longitude,latitude,glcm_contrast,glcm_entropy,fakulte
27.205420534965075,38.36753465522839,22.307539682539687,4.028652960610661,Guzel Sanatlar
27.20553500657969,38.36753445461363,27.662698412698408,4.044921181907552,Guzel Sanatlar
27.205649478193166,38.36753425388712,39.27083333333333,4.08811466051729,Guzel Sanatlar
27.205763949805508,38.36753405304885,67.88988095238096,4.149638813404241,Guzel Sanatlar
27.20393215097299,38.3674471302764,62.50198412698413,4.139688111451809,Guzel Sanatlar
27.204046622460396,38.36744693111518,49.340277777777786,4.106681102853717,Guzel Sanatlar
27.204161093946674,38.3674467318422,39.6468253968254,4.141946487091921,Guzel Sanatlar
27.204275565431818,38.367446532457464,36.281746031746025,4.140571195067,Guzel Sanatlar
27.204390036915832,38.36744633296095,42.40873015873016,4.138831914807609,Guzel Sanatlar
27.204504508398713,38.36744613335269,50.19345238095238,4.167713047330938,Guzel Sanatlar
27.20461897988046,38.36744593363267,52.670634920634924,4.167025401318479,Guzel Sanatlar
27.204733451361072,38.36744573380089,51.79464285714285,4.211722392128396,Guzel Sanatlar
27.204847922840553,38.36744553385734,49.36904761904761,4.222401070549772,Guzel Sanatlar
27.2049623943189,38.36744533380204,54.048611111111114,4.216016818834898,Guzel Sanatlar
27.205076865796112,38.36744513363497,48.78075396825397,4.202263898585693,Guzel Sanatlar
27.205191337272186,38.36744493335615,37.76785714285714,4.128126349415244,Guzel Sanatlar
27.205305808747127,38.36744473296556,34.38789682539682,4.129865629674636,Guzel Sanatlar
27.205420280220928,38.3674445324632,41.50396825396825,4.141298686478886,Guzel Sanatlar
27.205534751693587,38.36744433184909,69.96230158730155,4.172007474037442,Guzel Sanatlar
27.20564922316511,38.36744413112323,103.32738095238092,4.160148941193876,Guzel Sanatlar
27.204046369420837,38.36735680834091,37.11309523809524,4.063694565610314,Guzel Sanatlar
27.204160840765162,38.367356609068565,33.657738095238095,4.111326074309198,Guzel Sanatlar
27.20427531210835,38.36735640968446,30.78174603174603,4.126454286583323,Guzel Sanatlar
27.20438978345041,38.3673562101886,33.98710317460318,4.129697079042894,Guzel Sanatlar
